order_key,date_key,customer_key,employee_key,location_key,order_status,order_amount,item_count,shipping_amount
22848,20251228,282,9,10,Completed,2100.8,4,182.53
22849,20240529,53,67,10,Pending,2285.54,3,306.54
22850,20241021,462,60,9,Completed,2719.74,4,312.2
22851,20251025,354,3,1,Completed,1592.94,4,422.7
22852,20250608,231,42,10,Completed,1943.93,4,76.3
22853,20250913,757,30,4,Completed,1579.55,1,484.32
22854,20250517,518,51,5,Completed,5229.77,3,381.79
22855,20250315,196,59,7,Completed,792.42,2,305.42
22856,20240507,193,51,2,Pending,3176.58,2,201.07
22857,20251229,810,40,9,Pending,689.56,4,275.42
22858,20250410,271,5,9,Completed,643.06,2,23.18
22859,20250503,395,80,6,Completed,501.72,2,39.56
22860,20241108,120,80,5,Completed,349.06,4,152.71
22861,20251126,805,86,4,Cancelled,2000.58,1,494.54
22862,20241125,358,71,8,Pending,715.28,2,136.49
22863,20240519,705,33,12,Pending,2118.17,4,459.81
22864,20240511,406,69,6,Completed,6042.62,3,429.5
22865,20250525,802,91,12,Completed,1131.36,2,386.94
22866,20250628,404,4,6,Completed,2190.29,2,363.77
22867,20240530,896,51,1,Pending,3731.21,3,215.1
22868,20250525,725,66,11,Cancelled,2061.02,4,129.41
22869,20251230,481,99,5,Completed,1806.8,1,109.97
22870,20250124,484,51,8,Completed,425.64,4,370.15
22871,20251210,621,88,6,Pending,1800.47,4,416.11
22872,20240424,694,77,8,Pending,2666.73,2,492.17
22873,20241021,707,79,10,Completed,6962.87,4,179.64
22874,20250211,34,10,12,Completed,1220.49,3,98.57
22875,20240918,265,51,12,Cancelled,4350.01,1,270.35
22876,20240314,437,75,4,Completed,995.83,4,189.54
22877,20241130,537,13,1,Completed,3450.52,4,96.54
22878,20240905,90,97,9,Pending,840.58,4,277.65
22879,20240528,200,69,3,Completed,1807.93,1,452.99
22880,20240929,463,86,5,Cancelled,969.56,3,21.67
22881,20241101,448,64,10,Pending,1646.27,1,186.76
22882,20251007,616,90,8,Completed,1642.43,4,59.94
22883,20241225,70,91,8,Completed,1761.84,3,140.64
22884,20241030,797,8,10,Completed,866.52,4,351.6
22885,20241011,302,94,8,Completed,1574.97,5,167.28
22886,20250313,551,53,12,Cancelled,2152.3,1,108.09
22887,20240720,948,49,3,Completed,1259.41,2,486.18
22888,20251001,380,25,6,Cancelled,816.2,3,212.64
22889,20241102,314,41,6,Completed,897.87,5,102.72
22890,20241107,265,55,10,Completed,3613.96,1,114.32
22891,20240216,653,54,11,Pending,1646.53,5,65.72
22892,20251007,958,71,5,Completed,5000.37,4,337.23
22893,20241210,560,68,12,Pending,1347.41,1,387.71
22894,20240409,199,75,8,Cancelled,1451.71,5,343.16
22895,20240505,947,58,3,Cancelled,2512.88,3,415.98
22896,20240923,43,100,11,Completed,2547.1,1,394.49
22897,20250724,411,88,3,Pending,4769.0,1,168.76
22898,20240310,126,96,9,Cancelled,289.83,2,182.56
22899,20240329,34,73,12,Cancelled,2393.3,3,188.4
22900,20250214,998,25,9,Completed,697.75,4,42.9
22901,20241230,86,97,7,Completed,1480.95,1,443.77
22902,20251130,907,92,11,Cancelled,672.22,4,465.2
22903,20250703,545,30,3,Completed,1939.35,4,494.97
22904,20250425,321,89,4,Pending,695.81,2,292.38
22905,20240902,863,53,8,Completed,356.79,2,472.19
22906,20250402,4,73,9,Completed,646.68,2,121.5
22907,20250303,691,35,4,Completed,4062.74,3,337.16
22908,20240722,768,26,8,Completed,2786.98,2,251.53
22909,20240928,364,41,10,Pending,4500.56,3,175.56
22910,20251111,301,19,7,Completed,339.99,1,281.62
22911,20250128,10,15,2,Pending,6774.76,4,268.78
22912,20241210,23,44,12,Cancelled,10982.69,5,428.26
22913,20250805,44,95,5,Completed,706.78,2,296.84
22914,20240714,457,4,5,Pending,2203.04,4,401.71
22915,20240609,531,33,7,Completed,988.99,4,357.82
22916,20251223,425,29,3,Completed,3039.36,3,311.53
22917,20250810,703,21,1,Completed,6097.45,2,76.02
22918,20241105,362,8,11,Pending,744.98,5,40.83
22919,20251122,791,18,10,Cancelled,570.2,4,410.59
22920,20240928,654,53,3,Cancelled,1326.59,2,122.89
22921,20250508,938,43,7,Completed,29969.44,2,268.05
22922,20240126,727,62,9,Completed,3204.28,5,109.3
22923,20250524,128,86,12,Cancelled,2439.85,4,133.97
22924,20240510,560,12,12,Completed,3721.0,5,17.48
22925,20240625,658,34,1,Pending,4161.3,4,238.54
22926,20250814,14,88,10,Cancelled,2138.54,1,327.47
22927,20240530,45,24,2,Completed,1568.23,4,416.96
22928,20241218,23,10,8,Completed,1030.05,5,497.1
22929,20251103,172,24,8,Completed,1949.38,1,324.34
22930,20251129,882,40,12,Completed,4086.46,4,193.51
22931,20241120,241,26,7,Completed,3894.88,4,268.44
22932,20240302,187,51,6,Cancelled,1053.69,2,341.77
22933,20240728,447,21,8,Completed,1493.25,5,98.0
22934,20250326,399,59,1,Completed,628.24,3,321.19
22935,20240903,994,87,1,Pending,3866.04,3,261.64
22936,20250610,104,32,9,Pending,2477.06,1,219.65
22937,20251226,841,55,6,Completed,1313.71,2,347.75
22938,20250330,230,72,9,Cancelled,1167.91,4,471.56
22939,20250401,310,7,6,Completed,753.15,3,362.22
22940,20250122,486,35,11,Completed,1747.41,2,2.61
22941,20240516,976,64,4,Completed,5414.35,4,392.34
22942,20250226,236,26,5,Pending,874.66,2,69.6
22943,20251112,344,42,4,Completed,544.22,2,207.84
22944,20250519,660,46,2,Completed,1799.54,3,484.42
22945,20250703,671,94,2,Completed,4215.32,1,13.3
22946,20250923,368,12,2,Completed,3526.29,3,289.58
22947,20241010,132,64,2,Cancelled,4330.14,4,144.6
22948,20240902,789,97,5,Completed,1082.62,2,493.83
22949,20251210,901,91,6,Completed,3327.89,3,129.66
22950,20241202,602,56,10,Completed,2204.54,1,403.43
22951,20250620,873,39,10,Completed,1326.01,5,266.12
22952,20250409,254,15,7,Completed,1674.57,4,320.69
22953,20240331,865,27,8,Completed,3153.33,4,185.8
22954,20240817,809,80,3,Completed,2585.87,3,56.09
22955,20240826,903,3,4,Cancelled,2539.35,3,297.52
22956,20240510,933,73,3,Cancelled,2801.04,4,63.54
22957,20250723,346,93,6,Completed,1182.86,2,342.62
22958,20251207,121,44,5,Completed,566.84,2,134.78
22959,20251207,750,81,3,Cancelled,941.1,2,71.37
22960,20240522,670,99,6,Cancelled,3316.52,2,117.04
22961,20241124,648,77,2,Completed,523.4,4,152.32
22962,20240619,631,51,11,Completed,1649.6,5,34.02
22963,20240215,41,57,10,Pending,1844.55,2,257.71
22964,20250328,670,22,12,Pending,2924.66,2,497.58
22965,20250920,485,14,4,Completed,590.35,1,357.81
22966,20240226,32,80,8,Completed,269.89,2,379.83
22967,20250414,856,52,10,Completed,1036.65,4,165.08
22968,20240125,29,93,5,Cancelled,2562.93,2,193.06
22969,20250908,234,75,12,Pending,4972.93,1,7.21
22970,20240216,295,27,3,Completed,958.04,1,120.87
22971,20241114,783,97,3,Completed,836.1,2,375.77
22972,20240331,81,1,7,Completed,1991.04,2,429.48
22973,20241028,385,10,5,Cancelled,8677.84,5,382.09
22974,20241109,367,61,8,Pending,2368.27,5,344.03
22975,20250129,415,61,11,Cancelled,2512.13,3,473.72
22976,20250829,873,74,4,Pending,7837.33,1,185.79
22977,20251229,326,65,9,Pending,3450.73,5,78.39
22978,20240906,355,27,4,Completed,1870.02,4,346.58
22979,20251105,409,15,1,Completed,667.04,5,249.53
22980,20241108,393,97,10,Completed,1734.22,1,20.28
22981,20240327,955,34,7,Completed,2917.17,1,249.26
22982,20250314,268,17,8,Completed,711.14,1,25.91
22983,20250612,114,7,5,Completed,3454.16,5,232.5
22984,20240808,422,81,6,Cancelled,1496.4,4,29.34
22985,20250307,84,85,10,Completed,1381.37,5,467.78
22986,20241112,798,88,7,Pending,776.87,4,411.97
22987,20240416,893,86,2,Pending,2166.86,2,477.83
22988,20241009,831,18,7,Completed,2825.36,2,346.42
22989,20241108,805,2,2,Completed,694.7,1,101.61
22990,20240906,422,51,3,Pending,2472.94,2,285.03
22991,20251030,699,51,12,Pending,3349.51,4,149.21
22992,20241010,397,3,11,Cancelled,3207.27,3,316.0
22993,20250402,855,88,11,Pending,1966.17,3,476.08
22994,20240109,196,65,2,Completed,1264.06,5,462.64
22995,20240817,141,69,12,Cancelled,1325.13,1,29.69
22996,20251009,976,55,3,Pending,536.66,4,300.12
22997,20251014,361,100,3,Completed,989.04,5,415.49
22998,20251215,311,78,7,Completed,1294.7,5,101.89
22999,20240211,669,58,5,Completed,856.88,1,343.47
23000,20250922,343,51,6,Cancelled,1839.17,2,274.87
23001,20240714,748,84,11,Completed,5395.5,4,27.2
23002,20240105,430,36,8,Completed,6224.56,3,401.71
23003,20240308,784,87,4,Cancelled,1024.46,4,320.79
23004,20250702,81,14,12,Completed,6691.1,4,433.45
23005,20250308,728,4,9,Completed,4043.47,1,234.11
23006,20250222,329,6,4,Completed,936.83,5,383.6
23007,20251006,423,37,1,Pending,2435.8,1,132.44
23008,20240309,931,53,2,Completed,1606.74,4,327.73
23009,20240301,483,90,3,Pending,314.53,5,451.31
23010,20251112,75,92,2,Cancelled,588.02,1,461.97
23011,20250319,459,4,12,Completed,2883.44,3,27.54
23012,20250721,241,77,1,Pending,471.91,3,8.59
23013,20250118,475,21,12,Cancelled,6917.68,3,498.05
23014,20240416,218,40,10,Cancelled,3643.32,5,210.18
23015,20250117,644,86,1,Completed,2824.17,1,94.69
23016,20251205,236,99,6,Completed,470.01,4,235.1
23017,20240327,466,80,1,Cancelled,3776.7,1,200.08
23018,20240402,955,19,4,Completed,3527.67,5,396.36
23019,20240910,638,4,4,Completed,3361.24,5,75.73
23020,20241128,709,100,9,Pending,3470.88,4,319.56
23021,20250404,773,24,3,Completed,6605.58,5,101.91
23022,20240426,920,24,10,Pending,913.6,1,371.66
23023,20251113,887,53,9,Completed,1396.85,1,489.66
23024,20240419,858,17,12,Cancelled,807.65,2,441.01
23025,20240526,342,67,7,Completed,3055.68,2,239.79
23026,20251208,625,86,5,Completed,1348.73,2,194.35
23027,20241002,819,35,9,Completed,561.6,1,382.66
23028,20250222,560,47,9,Completed,1737.48,1,111.52
23029,20241113,128,90,3,Pending,328.52,5,58.48
23030,20240708,510,90,4,Completed,1733.34,4,371.05
23031,20250105,217,10,8,Completed,1802.27,5,265.06
23032,20250721,690,75,11,Pending,1145.37,2,299.58
23033,20240109,860,2,7,Completed,3654.63,5,308.23
23034,20251001,702,16,11,Cancelled,384.15,1,365.11
23035,20240514,551,63,7,Pending,1764.02,4,454.21
23036,20251101,600,13,8,Cancelled,1913.67,2,28.38
23037,20251204,539,19,5,Cancelled,1578.55,3,245.82
23038,20251113,449,45,8,Pending,4376.78,5,317.67
23039,20250420,227,42,1,Completed,976.91,1,481.61
23040,20251023,676,57,8,Completed,1515.72,4,357.99
23041,20250920,350,93,5,Completed,1782.22,3,353.33
23042,20250412,157,43,8,Completed,1194.75,2,158.13
23043,20251014,801,31,12,Pending,465.54,5,421.16
23044,20240907,552,22,6,Pending,5494.92,4,134.61
23045,20250902,521,88,9,Completed,873.55,5,445.83
23046,20251107,520,22,9,Completed,886.95,5,295.18
23047,20250409,78,1,3,Pending,271.73,5,111.9
23048,20240330,535,51,12,Pending,1712.07,4,111.87
23049,20240605,544,74,7,Completed,1879.94,1,249.92
23050,20240503,511,2,9,Cancelled,4461.97,2,206.95
23051,20250124,8,64,2,Cancelled,1211.63,2,145.07
23052,20241113,751,44,4,Pending,2004.02,1,76.05
23053,20250827,615,78,12,Pending,3644.11,2,2.7
23054,20240726,758,4,7,Pending,4942.18,4,203.7
23055,20240501,504,90,1,Cancelled,2205.82,3,123.56
23056,20250326,330,88,8,Pending,1235.83,1,55.82
23057,20240411,834,69,11,Pending,4285.47,4,132.81
23058,20251023,351,63,1,Pending,4374.22,2,274.57
23059,20240229,454,71,3,Completed,409.18,1,313.94
23060,20241224,17,17,6,Completed,2164.46,1,197.23
23061,20251124,163,90,5,Completed,3579.07,1,426.47
23062,20250208,114,77,2,Cancelled,2915.48,2,4.46
23063,20250813,424,76,3,Completed,1318.28,4,189.1
23064,20241105,263,50,7,Completed,1115.24,2,420.27
23065,20250705,333,15,8,Pending,4927.01,5,343.21
23066,20250601,766,52,2,Pending,1991.3,2,282.89
23067,20250110,683,55,9,Pending,1413.41,1,60.35
23068,20240314,798,26,5,Completed,1462.23,1,427.74
23069,20251210,816,93,12,Pending,1635.14,2,80.8
23070,20240205,249,40,12,Pending,1450.92,4,483.94
23071,20240917,616,96,8,Completed,4113.6,3,445.1
23072,20250413,870,88,1,Pending,2323.02,5,110.11
23073,20250716,305,8,2,Completed,2200.8,1,67.09
23074,20250125,376,15,4,Completed,1394.62,1,201.6
23075,20241020,532,40,6,Cancelled,2599.76,3,497.68
23076,20241024,799,63,5,Completed,795.14,4,120.0
23077,20251214,148,12,10,Cancelled,1887.1,3,381.08
23078,20240901,467,22,8,Completed,446.05,1,270.97
23079,20250916,243,86,4,Completed,1341.88,3,139.88
23080,20240207,713,45,12,Completed,1079.21,4,420.36
23081,20250427,242,56,11,Completed,1599.06,3,288.5
23082,20250512,357,54,8,Completed,1173.86,1,415.79
23083,20250508,347,97,3,Completed,2474.67,1,15.63
23084,20241104,71,13,11,Completed,948.33,5,212.97
23085,20250519,669,53,9,Completed,3279.15,2,88.6
23086,20241121,255,8,2,Completed,5677.1,1,45.47
23087,20250309,491,5,3,Completed,688.38,3,435.17
23088,20251015,698,49,4,Completed,2685.12,2,11.85
23089,20250506,787,91,8,Completed,1319.55,2,298.2
23090,20250623,918,41,11,Completed,3451.95,4,350.96
23091,20251209,127,72,2,Completed,686.87,4,236.69
23092,20240609,629,93,1,Cancelled,4294.78,4,387.96
23093,20250305,329,1,9,Cancelled,1212.83,5,311.86
23094,20250425,769,70,6,Cancelled,1370.6,3,301.17
23095,20250523,389,90,1,Cancelled,1372.43,4,140.16
23096,20240406,15,90,6,Cancelled,668.82,2,114.95
23097,20250709,857,74,1,Completed,3072.83,4,465.42
23098,20240521,761,93,12,Completed,1014.74,4,150.76
23099,20241026,331,61,11,Cancelled,2433.34,2,355.78
23100,20250606,836,2,6,Completed,1330.17,5,483.9
23101,20240711,411,99,10,Pending,1381.8,5,467.35
23102,20240402,413,88,11,Completed,3649.44,4,452.88
23103,20250508,300,20,1,Pending,492.26,1,449.42
23104,20240723,494,96,8,Completed,260.97,1,77.67
23105,20250827,995,66,3,Completed,931.2,4,192.61
23106,20251018,53,46,4,Pending,1510.78,5,494.55
23107,20240912,594,82,8,Cancelled,1342.89,1,100.99
23108,20250623,175,64,2,Pending,890.69,4,140.52
23109,20240612,124,79,12,Completed,6239.67,3,442.96
23110,20251110,57,35,6,Completed,4463.52,3,84.02
23111,20240628,274,39,11,Cancelled,193.99,1,51.85
23112,20251006,732,10,1,Pending,954.83,1,40.79
23113,20250728,737,89,10,Completed,2227.34,3,135.95
23114,20240816,800,27,5,Completed,2122.49,2,492.22
23115,20250825,146,14,9,Completed,856.39,4,338.96
23116,20250407,109,9,7,Pending,4721.84,3,41.38
23117,20250504,983,39,7,Cancelled,787.55,4,242.42
23118,20241003,922,49,7,Completed,1599.62,3,55.54
23119,20240620,701,84,6,Completed,1538.23,5,126.92
23120,20250524,840,66,6,Completed,1986.83,2,77.14
23121,20240208,805,81,12,Cancelled,1032.29,2,369.51
23122,20240911,577,1,12,Cancelled,2411.32,4,71.76
23123,20240413,476,3,8,Cancelled,837.4,3,217.02
23124,20240101,979,23,2,Pending,2135.81,1,301.53
23125,20240106,677,39,1,Completed,1033.07,2,295.85
23126,20240309,883,8,12,Completed,4985.29,5,282.66
23127,20251117,208,87,3,Cancelled,1342.88,1,61.2
23128,20250717,223,97,9,Completed,1878.27,1,269.5
23129,20251224,630,49,9,Completed,3901.36,4,10.28
23130,20240302,955,81,10,Completed,1937.34,5,65.23
23131,20251230,621,20,4,Completed,3110.48,5,225.99
23132,20250314,443,4,8,Completed,623.83,4,242.49
23133,20250803,25,90,6,Cancelled,2545.12,2,437.52
23134,20250919,155,82,3,Completed,1393.9,4,312.18
23135,20240710,231,76,9,Completed,3246.85,2,107.44
23136,20250625,201,83,10,Completed,2407.26,2,102.04
23137,20250418,703,72,7,Completed,2488.66,2,364.27
23138,20241029,685,81,11,Cancelled,2869.68,2,26.46
23139,20241225,380,97,8,Cancelled,3723.47,4,341.93
23140,20240601,988,88,10,Cancelled,314.17,5,78.57
23141,20240515,394,90,10,Completed,879.21,4,427.37
23142,20251105,446,47,11,Completed,1612.91,5,219.3
23143,20250618,527,82,8,Cancelled,639.2,2,296.67
23144,20250218,574,24,1,Completed,1351.63,3,437.1
23145,20250522,192,32,12,Completed,1917.49,4,173.05
23146,20241023,301,88,12,Pending,5799.13,2,255.73
23147,20240701,689,37,9,Pending,2921.02,4,107.74
23148,20251119,846,84,12,Completed,2916.29,3,206.92
23149,20251224,424,50,3,Pending,1708.53,2,358.55
23150,20240606,116,28,11,Cancelled,411.12,4,189.76
23151,20250809,852,42,2,Completed,917.8,1,22.0
23152,20241119,583,59,8,Completed,444.17,4,141.34
23153,20250601,437,7,7,Cancelled,2568.42,1,285.87
23154,20240320,587,56,11,Completed,1774.54,3,8.95
23155,20241216,823,11,7,Pending,1937.67,4,316.85
23156,20240401,2,49,8,Completed,2447.8,4,435.12
23157,20250818,361,33,4,Cancelled,1127.61,2,148.49
23158,20241018,941,61,6,Completed,577.53,4,324.92
23159,20240711,301,84,5,Cancelled,1156.09,1,270.82
23160,20250526,975,9,12,Completed,2358.2,5,290.55
23161,20251128,282,9,7,Completed,416.38,2,295.87
23162,20240904,468,46,3,Cancelled,1919.92,5,256.67
23163,20250608,70,76,1,Completed,625.55,3,332.58
23164,20250519,726,28,11,Completed,2626.02,3,292.28
23165,20241224,240,79,8,Pending,589.5,2,264.91
23166,20250811,849,1,6,Completed,3065.46,4,110.3
23167,20240403,130,30,4,Completed,535.09,2,454.38
23168,20251003,117,52,4,Completed,765.76,4,107.59
23169,20241022,470,63,8,Pending,2812.52,1,54.52
23170,20240202,85,37,7,Completed,1421.56,4,358.41
23171,20251224,330,89,7,Cancelled,339.23,1,63.13
23172,20250719,690,44,8,Completed,2880.16,2,111.68
23173,20250819,505,64,12,Completed,300.8,4,434.35
23174,20240417,560,12,3,Completed,1419.08,4,224.09
23175,20250702,91,93,8,Completed,8597.61,1,330.96
23176,20250525,680,51,10,Cancelled,1746.14,1,194.06
23177,20251021,92,48,6,Completed,1237.99,1,322.9
23178,20240928,572,28,5,Pending,1544.23,1,419.28
23179,20251108,791,61,7,Pending,682.83,2,257.25
23180,20250601,727,1,9,Cancelled,1878.16,2,306.53
23181,20240704,353,46,5,Completed,9273.91,3,36.11
23182,20240605,155,79,2,Pending,1164.13,4,115.7
23183,20251022,831,78,2,Completed,854.96,1,313.28
23184,20250416,216,63,1,Completed,2390.49,3,21.14
23185,20240327,496,38,11,Completed,2968.12,1,264.77
23186,20240401,238,53,2,Completed,1777.67,4,386.09
23187,20250827,30,17,8,Completed,1277.55,5,461.68
23188,20240504,417,63,3,Completed,2550.5,5,337.35
23189,20240609,551,22,7,Cancelled,506.19,1,470.07
23190,20250325,760,33,10,Completed,1106.78,4,454.42
23191,20250923,726,74,2,Cancelled,257.41,4,210.26
23192,20240903,832,13,6,Completed,1501.14,5,357.2
23193,20250501,814,34,6,Completed,1379.09,1,184.47
23194,20250529,402,36,10,Cancelled,3792.57,1,48.47
23195,20250314,342,95,7,Completed,826.22,2,123.57
23196,20250515,603,79,9,Cancelled,3754.79,1,313.96
23197,20240615,480,38,8,Pending,1383.45,2,210.11
23198,20250330,296,61,3,Completed,2728.69,2,269.53
23199,20240103,32,24,7,Completed,3033.26,5,186.22
23200,20250618,476,80,11,Pending,1699.88,5,165.08
23201,20250802,470,35,5,Completed,2037.83,2,53.77
23202,20250803,941,91,10,Pending,1032.29,4,123.14
23203,20240122,813,90,8,Cancelled,4268.22,1,232.89
23204,20251028,270,25,2,Cancelled,14123.31,2,74.29
23205,20241113,111,41,2,Pending,509.53,5,321.34
23206,20240228,788,92,7,Completed,1727.78,5,284.31
23207,20250125,488,10,3,Pending,1298.62,2,146.97
23208,20250221,43,67,5,Pending,2338.43,4,359.04
23209,20241020,754,52,6,Cancelled,450.51,1,89.67
23210,20250701,346,57,6,Completed,703.36,5,40.53
23211,20250201,172,58,9,Completed,6508.28,2,387.23
23212,20240607,659,51,5,Completed,5279.34,1,321.3
23213,20250329,786,35,2,Completed,454.33,3,63.67
23214,20240711,777,47,6,Cancelled,7919.03,5,216.08
23215,20240327,275,98,11,Completed,902.57,4,95.12
23216,20240714,593,8,5,Pending,3196.22,3,246.11
23217,20251023,466,17,10,Completed,1499.7,2,74.6
23218,20250222,870,6,6,Completed,2018.07,1,490.07
23219,20240820,190,63,3,Completed,1855.92,1,219.21
23220,20240924,821,34,7,Completed,3550.34,1,31.47
23221,20250920,347,5,6,Completed,1105.65,2,409.18
23222,20250501,618,21,9,Completed,7426.56,3,480.53
23223,20250719,503,27,9,Completed,4060.13,1,363.42
23224,20250322,349,9,2,Cancelled,1259.53,3,39.89
23225,20251226,232,77,1,Cancelled,1739.59,4,481.03
23226,20250425,364,3,2,Cancelled,1856.77,1,224.23
23227,20241019,608,89,9,Completed,1217.43,3,419.41
23228,20240703,616,98,6,Cancelled,1287.56,2,190.86
23229,20240203,624,92,5,Completed,3204.23,4,46.59
23230,20250714,657,22,6,Completed,2704.22,2,168.25
23231,20251112,52,23,1,Completed,1095.64,4,496.83
23232,20250430,395,99,7,Cancelled,1779.46,1,21.36
23233,20241222,315,63,2,Pending,751.3,5,286.46
23234,20240405,398,55,8,Pending,6561.99,5,383.57
23235,20250415,383,87,2,Completed,3085.26,4,118.06
23236,20240526,177,20,4,Pending,1556.61,5,208.01
23237,20250330,965,41,12,Completed,1914.48,4,427.51
23238,20240808,1,15,8,Completed,3184.55,2,163.3
23239,20250924,596,80,11,Completed,1081.47,1,257.55
23240,20251115,462,21,6,Completed,1642.38,5,441.46
23241,20240620,704,14,9,Pending,2899.61,1,272.88
23242,20240826,831,37,6,Pending,629.4,4,261.56
23243,20251105,649,57,8,Completed,2560.48,1,185.37
23244,20240115,767,21,8,Completed,12138.33,1,352.79
23245,20250112,274,91,1,Completed,439.4,2,483.75
23246,20240413,994,83,8,Pending,3408.67,4,151.77
23247,20241112,88,92,2,Cancelled,616.73,1,182.79
23248,20240124,670,37,8,Pending,543.56,1,122.49
23249,20240412,147,39,2,Pending,1197.12,2,155.88
23250,20241021,234,53,10,Completed,2504.89,3,67.48
23251,20240213,826,91,8,Completed,2579.8,2,120.52
23252,20250805,678,51,6,Cancelled,1491.33,4,486.67
23253,20250226,634,39,12,Completed,696.16,3,461.17
23254,20241125,829,66,12,Cancelled,1461.0,5,373.33
23255,20241211,279,14,4,Completed,383.59,5,235.37
23256,20250905,641,100,12,Cancelled,3210.87,2,461.5
23257,20250910,202,69,6,Completed,1196.48,4,192.74
23258,20240204,482,45,5,Cancelled,3967.04,4,119.5
23259,20250515,405,10,12,Completed,751.5,4,418.64
23260,20241209,619,33,11,Pending,2516.13,5,21.91
23261,20250726,65,58,11,Completed,397.25,1,358.74
23262,20250729,26,98,6,Cancelled,4813.68,5,58.31
23263,20250601,32,49,8,Cancelled,2327.52,3,286.62
23264,20250508,266,100,12,Completed,1224.46,1,379.51
23265,20240603,577,52,1,Completed,1153.91,2,217.24
23266,20250915,158,79,12,Cancelled,1271.83,1,73.67
23267,20250527,992,10,12,Completed,1633.6,2,223.84
23268,20240719,414,80,6,Completed,457.16,1,241.1
23269,20240619,304,25,1,Cancelled,1255.67,4,293.46
23270,20250101,894,41,5,Completed,1276.35,1,118.69
23271,20240907,176,33,2,Completed,3693.25,1,192.8
23272,20250509,188,54,9,Cancelled,1078.49,5,209.34
23273,20241024,381,62,5,Completed,717.41,3,94.79
23274,20240503,71,36,5,Cancelled,1548.88,1,266.9
23275,20241015,682,6,7,Cancelled,2611.43,4,127.29
23276,20250819,777,62,8,Completed,1764.16,5,478.96
23277,20250830,354,43,2,Cancelled,1714.28,2,337.72
23278,20240815,868,83,6,Completed,1697.81,2,279.28
23279,20250804,8,70,2,Completed,1439.69,3,323.9
23280,20240309,532,38,7,Completed,1045.29,1,67.61
23281,20251220,731,6,4,Pending,872.65,5,107.28
23282,20250713,377,54,5,Completed,1672.33,2,133.15
23283,20240130,947,80,3,Pending,2121.46,2,228.92
23284,20250530,431,78,10,Completed,1724.27,4,482.46
23285,20241227,919,34,4,Cancelled,388.15,2,284.86
23286,20251007,659,21,8,Completed,3440.39,1,355.45
23287,20240624,231,8,8,Completed,545.02,3,172.0
23288,20251014,832,62,9,Completed,568.79,5,270.44
23289,20250928,31,27,1,Completed,708.09,3,50.09
23290,20240722,190,78,10,Completed,1160.88,1,236.14
23291,20241112,780,60,8,Cancelled,1494.94,2,69.3
23292,20250413,903,6,10,Cancelled,3575.72,5,370.43
23293,20240624,389,70,9,Pending,3619.41,4,73.3
23294,20251231,658,26,7,Cancelled,407.37,1,145.25
23295,20240519,698,88,9,Completed,389.22,2,473.65
23296,20240627,739,3,4,Completed,3856.25,4,468.12
23297,20250101,906,37,5,Completed,1419.88,2,313.73
23298,20241211,87,1,5,Cancelled,718.51,3,356.17
23299,20240206,193,64,5,Cancelled,2607.48,5,474.33
23300,20251027,919,48,7,Completed,4024.44,4,474.49
23301,20240624,545,54,9,Pending,2282.37,4,15.53
23302,20240316,529,71,3,Completed,881.21,4,2.57
23303,20250114,403,90,4,Completed,291.42,2,407.03
23304,20251109,363,39,10,Completed,2478.53,1,87.72
23305,20240102,245,58,10,Completed,1479.91,5,277.47
23306,20241222,399,63,3,Cancelled,835.86,1,464.45
23307,20251027,74,89,2,Completed,467.09,4,32.26
23308,20251014,294,20,5,Cancelled,1955.37,3,48.92
23309,20240504,994,53,2,Completed,1052.54,1,153.08
23310,20250330,163,84,8,Pending,1866.97,3,81.12
23311,20250903,733,29,9,Completed,3389.75,1,24.91
23312,20250505,35,37,9,Completed,948.89,5,102.39
23313,20250425,734,45,5,Completed,8909.95,2,231.8
23314,20250719,265,71,5,Cancelled,1496.6,2,493.35
23315,20241127,703,68,6,Completed,2989.24,4,55.15
23316,20240219,497,13,10,Completed,1071.82,2,462.86
23317,20250412,776,21,12,Pending,2609.22,2,276.52
23318,20250403,667,82,11,Completed,794.85,2,499.0
23319,20250914,559,68,5,Pending,2763.99,3,338.18
23320,20251106,734,52,2,Pending,11993.17,4,333.5
23321,20240903,966,43,1,Pending,685.29,4,104.65
23322,20251129,596,98,11,Completed,254.31,1,208.29
23323,20240108,174,89,12,Pending,1003.9,3,120.9
23324,20251208,117,41,7,Cancelled,2074.76,3,151.38
23325,20240410,548,36,1,Completed,1757.94,5,235.38
23326,20250417,432,88,6,Completed,1167.24,3,239.87
23327,20250514,609,35,9,Completed,3864.11,5,319.66
23328,20250407,668,42,10,Completed,1138.75,3,249.86
23329,20251225,187,92,10,Completed,3308.78,3,314.34
23330,20250207,744,11,10,Cancelled,1209.35,3,152.13
23331,20240406,992,71,2,Pending,798.28,1,385.11
23332,20250320,325,69,9,Completed,1798.47,3,76.54
23333,20240731,929,38,12,Completed,1874.48,5,362.0
23334,20250323,929,19,5,Completed,7273.51,5,184.36
23335,20241005,419,87,7,Completed,2304.71,1,200.61
23336,20240201,796,80,4,Completed,2044.16,3,387.35
23337,20250411,933,86,10,Completed,1794.36,5,133.39
23338,20240305,852,34,5,Cancelled,1042.93,5,360.75
23339,20240827,389,97,12,Pending,1345.85,4,186.65
23340,20250328,667,76,7,Pending,1075.4,3,300.27
23341,20251006,593,24,5,Cancelled,1819.25,5,459.74
23342,20240817,414,49,7,Pending,478.71,4,474.82
