return_key,date_key,sales_key,order_key,customer_key,product_key,location_key,return_quantity,return_amount,return_reason
3231,20241007,54506,18098,751,88,12,2,8559.54,Duplicate Order
3232,20251126,54513,18100,724,138,10,6,9643.12,Damaged
3233,20240722,54542,18110,331,83,11,1,1351.58,Duplicate Order
3234,20241201,54545,18111,201,175,7,1,11757.15,Duplicate Order
3235,20250606,54550,18112,64,149,9,1,1494.47,Duplicate Order
3236,20240610,54553,18113,375,176,10,1,2372.22,Quality Issue
3237,20240907,54588,18125,954,148,12,1,1048.47,Damaged
3238,20240525,54591,18127,514,101,2,1,5867.11,Damaged
3239,20250208,54610,18133,76,137,4,2,2940.4,Incorrect Product
3240,20250804,54613,18134,959,151,7,7,52706.04,Incorrect Product
3241,20250525,54641,18144,947,115,4,2,12682.48,Incorrect Product
3242,20251128,54645,18145,75,159,7,1,2931.91,Incorrect Product
3243,20241130,54673,18155,501,85,4,2,798.35,Customer Changed Mind
3244,20250607,54685,18158,921,29,8,1,2309.31,Customer Changed Mind
3245,20241025,54696,18161,634,133,2,2,9162.42,Quality Issue
3246,20240412,54703,18166,399,61,1,4,14795.51,Incorrect Product
3247,20251010,54708,18170,69,3,4,5,6434.82,Quality Issue
3248,20250926,54727,18175,332,76,7,2,4982.31,Duplicate Order
3249,20240919,54736,18178,717,170,5,1,657.52,Quality Issue
3250,20240604,54741,18181,439,81,4,1,1598.82,Quality Issue
3251,20250415,54751,18183,958,64,5,2,4390.17,Damaged
3252,20240807,54770,18189,223,136,5,3,6994.54,Duplicate Order
3253,20240413,54784,18194,821,184,5,1,4712.06,Customer Changed Mind
3254,20250117,54796,18198,808,132,1,3,19040.97,Incorrect Product
3255,20250909,54828,18210,728,178,5,4,24952.66,Quality Issue
3256,20250707,54829,18211,20,147,8,5,3959.19,Quality Issue
3257,20250217,54839,18213,108,182,2,1,3678.74,Damaged
3258,20240531,54858,18220,708,149,12,2,2726.17,Incorrect Product
3259,20240320,54892,18232,542,34,12,1,236.14,Quality Issue
3260,20240804,54900,18236,914,129,5,3,12239.82,Incorrect Product
3261,20250930,54903,18237,80,52,7,5,31165.81,Customer Changed Mind
3262,20250418,54933,18245,949,63,11,3,15123.23,Duplicate Order
3263,20240224,54956,18254,564,21,9,3,10755.05,Customer Changed Mind
3264,20250801,54967,18257,735,192,11,3,13115.1,Customer Changed Mind
3265,20241111,55009,18269,102,141,5,1,2427.24,Incorrect Product
3266,20240320,55020,18274,844,179,9,4,15530.43,Customer Changed Mind
3267,20240517,55025,18276,562,1,5,4,17670.19,Damaged
3268,20251116,55029,18278,968,16,10,1,2878.36,Quality Issue
3269,20250502,55035,18280,84,142,1,2,6838.71,Incorrect Product
3270,20251104,55042,18282,614,168,3,2,4917.24,Customer Changed Mind
3271,20241002,55068,18291,16,173,1,4,24567.1,Customer Changed Mind
3272,20241012,55085,18297,36,109,5,2,15327.66,Incorrect Product
3273,20241002,55091,18299,708,30,3,2,21742.06,Incorrect Product
3274,20241029,55127,18311,618,11,3,1,7862.21,Incorrect Product
3275,20250118,55132,18313,938,199,2,2,11054.42,Incorrect Product
3276,20240208,55167,18324,703,176,6,6,11952.89,Incorrect Product
3277,20250702,55171,18325,509,184,5,2,9010.65,Duplicate Order
3278,20250702,55172,18325,509,63,5,2,10562.27,Incorrect Product
3279,20240819,55192,18333,518,34,3,1,339.86,Incorrect Product
3280,20251030,55208,18336,662,174,8,3,6829.1,Duplicate Order
3281,20250113,55213,18337,225,157,10,2,2525.97,Damaged
3282,20250303,55214,18338,774,84,6,2,9473.97,Incorrect Product
3283,20250424,55255,18350,757,57,3,2,6833.52,Customer Changed Mind
3284,20251023,55269,18354,252,10,6,4,13108.65,Incorrect Product
3285,20240608,55273,18355,737,18,7,4,9465.22,Customer Changed Mind
3286,20240908,55279,18358,398,81,7,1,1181.54,Quality Issue
3287,20250108,55285,18360,886,149,6,1,1403.81,Incorrect Product
3288,20250104,55329,18374,501,109,7,1,6502.16,Duplicate Order
3289,20250612,55339,18378,311,162,7,7,15229.94,Incorrect Product
3290,20251209,55340,18379,116,188,4,3,8512.82,Customer Changed Mind
3291,20250517,55354,18383,41,119,4,1,2677.79,Damaged
3292,20250711,55442,18411,879,156,1,2,8926.65,Quality Issue
3293,20250714,55461,18415,614,136,4,4,9987.96,Incorrect Product
3294,20251026,55464,18416,103,139,2,1,7119.04,Customer Changed Mind
3295,20241114,55519,18432,47,120,12,5,4845.53,Duplicate Order
3296,20251206,55533,18436,662,87,12,2,9315.34,Damaged
3297,20240201,55538,18437,335,113,3,3,565.33,Incorrect Product
3298,20250901,55573,18447,359,187,7,1,8228.4,Duplicate Order
3299,20251228,55585,18452,87,39,10,3,15956.59,Incorrect Product
3300,20251021,55603,18462,646,72,3,2,10602.32,Duplicate Order
3301,20251009,55628,18470,515,53,10,2,3040.93,Incorrect Product
3302,20250714,55638,18472,996,36,8,1,2105.94,Damaged
3303,20250404,55641,18474,284,93,6,1,556.77,Quality Issue
3304,20240709,55690,18487,662,154,6,5,9349.08,Duplicate Order
3305,20240914,55700,18489,703,37,12,1,1924.86,Duplicate Order
3306,20250424,55714,18495,503,5,7,5,19386.48,Duplicate Order
3307,20251211,55740,18503,888,102,2,6,32866.23,Duplicate Order
3308,20241031,55746,18506,563,71,11,2,4680.69,Customer Changed Mind
3309,20240519,55759,18509,879,84,5,3,12860.22,Customer Changed Mind
3310,20250730,55797,18521,857,74,1,6,29225.42,Customer Changed Mind
3311,20240526,55805,18523,40,100,5,1,556.61,Duplicate Order
3312,20240502,55827,18528,286,58,10,3,20378.85,Customer Changed Mind
3313,20240525,55884,18546,234,1,9,5,20683.82,Damaged
3314,20250821,55905,18552,130,189,4,1,2272.4,Quality Issue
3315,20250927,55918,18557,52,191,6,1,5113.7,Quality Issue
3316,20250413,55925,18559,570,36,10,2,6306.86,Incorrect Product
3317,20240509,55958,18571,477,118,10,4,29446.77,Duplicate Order
3318,20240209,55998,18587,835,139,11,3,15374.28,Incorrect Product
3319,20240209,55999,18587,835,8,11,3,17836.47,Customer Changed Mind
3320,20240211,56011,18592,952,103,8,1,5925.64,Incorrect Product
3321,20241025,56017,18594,190,77,4,1,6106.94,Quality Issue
3322,20250608,56020,18595,565,83,10,2,2481.58,Incorrect Product
3323,20250203,56033,18601,727,183,1,2,12796.31,Customer Changed Mind
3324,20241122,56039,18603,219,126,1,2,16440.73,Damaged
3325,20241122,56041,18603,219,174,1,2,5488.93,Damaged
3326,20251018,56042,18604,794,32,9,1,3593.78,Quality Issue
3327,20250414,56058,18609,501,169,2,3,11711.68,Quality Issue
3328,20240130,56072,18615,459,130,11,7,45726.91,Damaged
3329,20250115,56080,18617,269,188,4,3,8581.57,Customer Changed Mind
3330,20240328,56082,18618,313,110,10,1,110.32,Damaged
3331,20251217,56090,18620,196,41,10,4,18064.26,Duplicate Order
3332,20240123,56093,18621,562,169,2,1,3139.31,Customer Changed Mind
3333,20240123,56096,18621,562,59,2,4,10248.45,Damaged
3334,20251108,56106,18625,782,185,11,1,8957.2,Duplicate Order
3335,20241222,56125,18631,666,33,11,1,3243.22,Duplicate Order
3336,20250403,56146,18637,395,26,8,1,3129.4,Customer Changed Mind
3337,20240729,56180,18646,698,101,3,2,11783.55,Damaged
3338,20250814,56228,18664,805,85,7,2,913.12,Incorrect Product
3339,20250213,56243,18669,152,34,7,2,682.18,Duplicate Order
3340,20240110,56259,18674,774,192,7,1,4327.92,Customer Changed Mind
3341,20240325,56276,18680,717,44,9,2,15696.66,Customer Changed Mind
3342,20250222,56294,18685,943,5,5,1,4284.65,Quality Issue
3343,20240416,56320,18694,1000,162,4,1,2146.25,Incorrect Product
3344,20250217,56329,18697,907,116,2,2,10309.09,Quality Issue
3345,20250213,56339,18701,420,158,10,6,24230.6,Damaged
3346,20240717,56357,18709,840,106,7,1,4506.83,Customer Changed Mind
3347,20250407,56371,18712,41,151,12,1,10011.55,Incorrect Product
3348,20240127,56375,18713,769,80,3,5,31220.52,Incorrect Product
3349,20241219,56389,18717,986,79,5,4,23990.41,Quality Issue
3350,20250606,56400,18721,589,154,6,1,1987.38,Duplicate Order
3351,20240215,56411,18725,42,77,6,1,3685.36,Customer Changed Mind
3352,20241229,56432,18730,677,8,11,4,24276.69,Incorrect Product
3353,20240816,56449,18737,882,55,12,1,984.16,Quality Issue
3354,20250602,56479,18746,244,164,7,2,11158.76,Quality Issue
3355,20241231,56534,18762,846,28,10,2,827.37,Damaged
3356,20250527,56536,18763,378,122,3,1,3644.64,Customer Changed Mind
3357,20251107,56539,18764,826,72,3,1,6292.54,Quality Issue
3358,20240816,56550,18769,601,42,5,1,4522.54,Quality Issue
3359,20250809,56552,18771,334,156,1,1,4226.55,Duplicate Order
3360,20250507,56590,18782,535,198,5,2,5931.52,Duplicate Order
3361,20250904,56603,18787,212,110,2,2,178.18,Customer Changed Mind
3362,20250824,56606,18788,544,174,2,5,10927.68,Incorrect Product
3363,20250525,56639,18796,593,55,3,1,1156.41,Incorrect Product
3364,20251123,56667,18807,419,105,9,3,16196.22,Incorrect Product
3365,20251023,56682,18812,110,66,4,1,5343.09,Duplicate Order
3366,20250529,56687,18814,881,5,4,1,3176.6,Incorrect Product
3367,20250611,56729,18830,361,154,4,6,11439.83,Incorrect Product
3368,20240410,56781,18848,46,156,1,2,7057.03,Damaged
3369,20251120,56797,18854,179,188,11,1,3318.12,Incorrect Product
3370,20250920,56821,18863,901,148,2,2,1870.2,Customer Changed Mind
3371,20250920,56822,18863,901,45,2,2,11102.02,Damaged
3372,20251125,56823,18864,244,167,8,1,602.04,Duplicate Order
3373,20250319,56842,18869,424,77,6,3,13972.71,Incorrect Product
3374,20240801,56854,18873,14,133,12,4,15189.27,Quality Issue
3375,20250509,56870,18879,218,132,12,2,13987.43,Damaged
3376,20250424,56906,18890,969,36,10,5,12378.23,Incorrect Product
3377,20250126,56934,18901,723,65,12,2,4437.38,Quality Issue
3378,20240411,56958,18911,725,178,12,3,16559.21,Damaged
3379,20240821,56967,18914,590,73,9,5,30454.58,Incorrect Product
3380,20240821,56968,18914,590,86,9,3,26153.11,Incorrect Product
3381,20251030,56992,18922,907,109,12,2,12409.2,Incorrect Product
3382,20250208,57013,18929,47,168,12,3,6716.2,Damaged
3383,20250711,57029,18935,465,29,8,3,6849.45,Customer Changed Mind
3384,20240715,57107,18962,306,140,5,1,1065.29,Damaged
3385,20240422,57124,18967,176,173,10,6,24910.2,Incorrect Product
3386,20240808,57126,18968,214,166,6,2,9879.11,Quality Issue
3387,20240808,57128,18968,214,22,6,3,16184.3,Incorrect Product
3388,20240315,57130,18969,333,56,12,1,6043.58,Quality Issue
3389,20240308,57144,18974,8,166,7,2,9827.1,Incorrect Product
3390,20240315,57182,18986,533,19,8,5,23283.0,Duplicate Order
3391,20250327,57185,18987,523,181,12,1,4200.53,Duplicate Order
3392,20241102,57203,18992,467,103,5,1,5922.6,Quality Issue
3393,20250423,57216,18997,521,170,6,2,1671.28,Incorrect Product
3394,20250102,57240,19004,495,116,8,3,14010.86,Duplicate Order
3395,20250721,57252,19007,617,118,3,1,5355.0,Customer Changed Mind
3396,20240809,57282,19019,858,149,12,1,1217.0,Customer Changed Mind
3397,20240809,57284,19019,858,104,12,1,4470.92,Damaged
3398,20240207,57297,19022,648,141,12,1,2728.03,Duplicate Order
3399,20250123,57302,19024,261,162,9,1,2396.16,Quality Issue
3400,20240105,57303,19025,29,61,5,3,13516.0,Incorrect Product
3401,20240615,57326,19031,252,60,12,1,1152.81,Duplicate Order
3402,20240615,57328,19031,252,141,12,2,4560.96,Damaged
3403,20240109,57365,19048,458,155,11,4,15061.75,Duplicate Order
3404,20250201,57393,19059,492,43,8,1,4054.66,Damaged
3405,20250201,57394,19059,492,125,8,2,15842.29,Duplicate Order
3406,20250726,57405,19062,379,190,3,4,7600.46,Customer Changed Mind
3407,20250726,57406,19062,379,83,3,5,6547.33,Duplicate Order
3408,20240817,57426,19069,289,39,2,4,13905.84,Quality Issue
3409,20250101,57432,19071,885,82,9,1,962.46,Customer Changed Mind
3410,20250620,57447,19077,679,97,1,2,7173.14,Quality Issue
3411,20250112,57452,19079,776,133,12,3,9322.14,Quality Issue
3412,20250114,57464,19084,742,89,5,1,9676.18,Customer Changed Mind
3413,20240209,57481,19088,892,145,6,2,971.99,Customer Changed Mind
3414,20240310,57589,19123,373,164,10,2,13153.14,Damaged
3415,20251114,57611,19131,871,171,4,3,1998.0,Incorrect Product
3416,20250205,57616,19133,904,60,8,1,1189.24,Duplicate Order
3417,20240102,57625,19136,90,130,5,4,27652.85,Customer Changed Mind
3418,20240510,57643,19140,90,174,2,2,3446.78,Quality Issue
3419,20251217,57668,19149,80,24,7,1,4480.11,Damaged
3420,20240613,57683,19155,498,6,6,4,11877.09,Damaged
3421,20251012,57685,19156,574,59,4,1,3574.62,Damaged
3422,20251230,57695,19158,11,104,1,4,18940.33,Incorrect Product
3423,20250103,57735,19172,549,103,12,1,5790.11,Damaged
3424,20250728,57762,19181,565,23,5,3,4793.47,Incorrect Product
3425,20240429,57795,19192,83,133,2,1,3495.82,Duplicate Order
3426,20241111,57817,19201,267,175,4,1,10747.19,Customer Changed Mind
3427,20250101,57834,19205,638,192,11,2,9276.38,Damaged
3428,20251114,57858,19211,711,177,3,3,26298.44,Quality Issue
3429,20251114,57859,19211,711,72,3,7,41730.49,Duplicate Order
3430,20251128,57872,19215,291,159,3,2,6325.04,Customer Changed Mind
3431,20240914,57901,19224,387,164,9,2,12247.42,Incorrect Product
3432,20240401,57911,19226,675,5,11,1,4520.36,Incorrect Product
3433,20240227,57923,19228,510,156,1,4,13474.92,Duplicate Order
3434,20240908,57934,19233,790,61,1,2,9068.83,Incorrect Product
3435,20240729,57939,19234,32,181,5,1,3930.09,Damaged
3436,20240713,57946,19235,367,25,3,1,2068.83,Incorrect Product
3437,20240713,57947,19235,367,62,3,2,987.09,Customer Changed Mind
3438,20240629,57953,19238,825,134,4,2,10717.07,Duplicate Order
3439,20240604,57961,19240,272,125,11,3,26338.95,Quality Issue
3440,20240604,57962,19240,272,194,11,1,6125.69,Damaged
3441,20240501,57964,19241,351,157,10,2,1887.32,Customer Changed Mind
3442,20240501,57967,19241,351,14,10,1,3429.43,Damaged
3443,20240606,57983,19246,907,182,9,1,2917.1,Quality Issue
3444,20250422,58001,19254,601,136,1,2,4262.67,Damaged
3445,20240612,58005,19255,867,156,1,1,3615.87,Customer Changed Mind
3446,20241211,58018,19260,795,147,1,1,839.02,Customer Changed Mind
3447,20241211,58019,19260,795,23,1,1,1950.58,Quality Issue
3448,20250823,58037,19265,791,111,5,2,10236.15,Duplicate Order
3449,20250815,58050,19268,511,163,10,6,37490.13,Duplicate Order
3450,20250303,58054,19270,1000,46,2,3,969.67,Customer Changed Mind
3451,20250422,58060,19272,507,61,9,4,13930.82,Incorrect Product
3452,20240511,58067,19274,644,116,7,4,22932.67,Incorrect Product
3453,20240511,58070,19274,644,83,7,1,1107.74,Customer Changed Mind
3454,20250926,58076,19277,469,141,10,3,6362.22,Duplicate Order
3455,20250926,58077,19277,469,33,10,1,3357.36,Damaged
3456,20241222,58103,19286,394,51,9,2,7634.69,Quality Issue
3457,20251023,58108,19287,883,5,3,2,7881.45,Customer Changed Mind
3458,20250415,58117,19290,167,10,5,2,5701.94,Damaged
3459,20251102,58122,19292,10,194,10,4,30761.3,Duplicate Order
3460,20241004,58132,19295,237,125,8,1,9069.17,Quality Issue
3461,20240608,58150,19300,640,154,12,2,4607.29,Damaged
3462,20240228,58165,19304,991,197,5,4,16991.46,Incorrect Product
3463,20240421,58168,19305,416,38,1,6,48484.0,Customer Changed Mind
3464,20240910,58184,19311,224,138,7,7,8806.2,Quality Issue
3465,20250328,58194,19313,840,77,2,1,5286.13,Customer Changed Mind
3466,20250529,58196,19314,156,103,6,2,10375.83,Incorrect Product
3467,20251120,58215,19321,295,76,7,1,4437.36,Duplicate Order
3468,20240104,58217,19322,221,147,10,2,1414.89,Quality Issue
3469,20241218,58226,19325,406,195,6,1,7762.38,Duplicate Order
3470,20241218,58237,19329,559,195,5,3,26592.51,Customer Changed Mind
3471,20240316,58263,19338,207,138,12,1,1268.85,Incorrect Product
3472,20250501,58299,19350,704,47,9,1,3181.54,Quality Issue
3473,20250609,58326,19359,194,2,6,2,11384.93,Customer Changed Mind
3474,20241001,58352,19366,680,11,2,3,22583.64,Customer Changed Mind
3475,20241210,58361,19368,476,14,6,5,15789.07,Quality Issue
3476,20240518,58404,19381,276,121,5,1,1556.41,Duplicate Order
3477,20250202,58426,19388,363,75,3,1,6221.01,Customer Changed Mind
3478,20250708,58436,19392,982,8,6,3,16816.04,Customer Changed Mind
3479,20251115,58485,19410,7,154,8,1,2277.81,Damaged
3480,20240821,58495,19415,353,196,10,1,2458.6,Damaged
3481,20240706,58504,19420,147,81,9,3,3848.24,Incorrect Product
3482,20251011,58517,19425,664,173,4,2,11290.53,Incorrect Product
3483,20250629,58522,19426,52,151,1,2,18880.37,Quality Issue
3484,20240508,58526,19427,221,71,6,5,13372.43,Incorrect Product
3485,20241103,58548,19434,406,93,9,1,555.56,Customer Changed Mind
3486,20240914,58557,19436,195,153,6,1,199.19,Incorrect Product
3487,20241007,58561,19437,760,155,9,3,13815.56,Customer Changed Mind
3488,20250511,58574,19442,266,35,1,1,1312.45,Incorrect Product
3489,20250320,58597,19450,342,98,1,2,1264.45,Customer Changed Mind
3490,20241114,58599,19451,756,97,12,3,10357.86,Damaged
3491,20251221,58633,19461,682,98,8,1,716.42,Incorrect Product
3492,20240627,58635,19463,827,53,7,1,995.29,Duplicate Order
3493,20250317,58641,19466,598,183,2,2,11495.62,Damaged
3494,20250410,58653,19470,651,52,7,1,7895.43,Damaged
3495,20240828,58659,19472,788,191,5,5,19363.71,Quality Issue
3496,20240213,58668,19474,155,160,12,1,2627.75,Duplicate Order
3497,20241209,58678,19476,972,71,6,1,2295.26,Quality Issue
3498,20250717,58688,19480,267,127,3,3,5754.28,Incorrect Product
3499,20250918,58730,19495,209,105,2,2,8451.75,Quality Issue
3500,20250918,58732,19495,209,183,2,3,15613.24,Incorrect Product
3501,20241104,58735,19496,422,168,7,3,6891.55,Damaged
3502,20250623,58756,19502,508,110,6,2,241.35,Customer Changed Mind
3503,20251110,58781,19511,474,109,2,2,15559.38,Quality Issue
3504,20250224,58792,19513,447,50,6,5,6446.54,Incorrect Product
3505,20240817,58806,19518,428,186,11,1,6533.11,Duplicate Order
3506,20251205,58822,19525,881,80,1,4,38161.9,Damaged
3507,20250705,58828,19527,695,35,11,2,3095.17,Quality Issue
3508,20251220,58868,19540,209,129,4,1,5106.33,Quality Issue
3509,20250611,58873,19542,150,124,10,4,16891.81,Damaged
3510,20250302,58903,19552,138,45,9,1,5505.61,Incorrect Product
3511,20240719,58912,19556,500,156,10,4,17507.17,Customer Changed Mind
3512,20250916,58940,19567,510,70,5,2,3356.94,Duplicate Order
3513,20250729,58965,19576,750,134,5,3,13236.89,Customer Changed Mind
3514,20251016,59009,19592,412,174,11,2,5180.89,Quality Issue
3515,20250502,59022,19595,499,5,9,1,3991.16,Damaged
3516,20240407,59037,19602,273,124,1,4,15453.72,Quality Issue
3517,20250710,59044,19604,131,31,6,3,23329.81,Damaged
3518,20250501,59061,19608,289,112,9,2,11057.28,Quality Issue
3519,20240714,59068,19610,688,109,7,5,24563.79,Incorrect Product
3520,20240323,59085,19615,739,40,2,1,8357.79,Incorrect Product
3521,20241015,59102,19619,650,171,12,2,1588.7,Incorrect Product
3522,20240413,59173,19646,495,73,7,1,4366.64,Damaged
3523,20240413,59176,19646,495,96,7,5,17114.55,Damaged
3524,20240619,59199,19658,330,108,12,5,42292.14,Duplicate Order
3525,20250222,59206,19660,423,144,2,2,14828.01,Incorrect Product
3526,20241204,59244,19672,808,137,2,2,2927.27,Duplicate Order
3527,20240406,59259,19677,690,71,3,5,11069.93,Damaged
3528,20240525,59293,19687,256,86,8,2,15480.24,Damaged
3529,20250812,59310,19692,541,176,2,1,2191.5,Quality Issue
3530,20250504,59356,19708,625,161,3,3,16874.38,Damaged
3531,20240520,59403,19721,29,178,11,4,31940.8,Customer Changed Mind
3532,20240617,59410,19724,979,84,12,4,18777.88,Quality Issue
3533,20241021,59420,19727,855,154,12,5,14724.41,Incorrect Product
3534,20250813,59433,19731,134,130,9,2,10773.78,Quality Issue
3535,20240310,59466,19744,436,197,7,3,11355.11,Duplicate Order
3536,20250521,59470,19745,634,133,5,3,10783.97,Duplicate Order
3537,20241024,59490,19753,639,184,11,5,28186.73,Customer Changed Mind
3538,20250928,59494,19754,356,182,4,2,7178.37,Incorrect Product
3539,20250430,59500,19756,699,68,8,3,3329.73,Incorrect Product
3540,20241114,59509,19758,866,74,8,4,17643.9,Incorrect Product
3541,20240821,59518,19761,378,12,11,1,2464.81,Quality Issue
3542,20251114,59523,19762,909,187,6,1,7054.18,Quality Issue
3543,20251227,59554,19772,783,78,4,2,13520.61,Duplicate Order
3544,20240817,59561,19774,733,160,11,1,2823.31,Damaged
3545,20251121,59567,19776,96,36,7,2,6572.17,Damaged
3546,20250606,59578,19780,958,25,8,3,6114.4,Customer Changed Mind
3547,20240907,59632,19796,911,114,11,5,6854.37,Duplicate Order
3548,20250721,59638,19797,100,164,10,3,21558.36,Damaged
3549,20241023,59639,19798,64,199,6,1,6157.51,Customer Changed Mind
3550,20240905,59641,19800,965,37,4,2,4894.43,Duplicate Order
3551,20240702,59644,19801,582,39,12,4,16688.99,Quality Issue
3552,20250214,59658,19807,648,131,9,3,10486.92,Quality Issue
3553,20241005,59685,19818,692,107,11,5,11162.78,Damaged
3554,20250609,59718,19828,939,45,10,3,17764.12,Duplicate Order
3555,20251008,59719,19829,487,55,9,2,2120.27,Customer Changed Mind
3556,20240319,59743,19834,974,15,11,4,21971.12,Damaged
3557,20250211,59762,19841,655,32,9,1,5023.75,Customer Changed Mind
3558,20250206,59765,19842,978,75,4,4,23497.28,Customer Changed Mind
3559,20240412,59767,19843,702,75,3,1,5729.14,Incorrect Product
3560,20240121,59780,19848,416,126,9,3,17759.72,Quality Issue
3561,20241208,59787,19850,156,200,8,5,20027.18,Customer Changed Mind
3562,20241208,59788,19850,156,112,8,3,20855.75,Customer Changed Mind
3563,20240208,59791,19852,740,18,2,1,2042.46,Customer Changed Mind
3564,20240721,59806,19857,686,196,4,3,5958.98,Customer Changed Mind
3565,20250303,59832,19866,210,173,6,3,13829.36,Quality Issue
3566,20250303,59833,19866,210,96,6,2,5900.76,Incorrect Product
3567,20250103,59844,19868,78,110,4,4,357.09,Damaged
3568,20250429,59868,19877,40,35,8,1,1911.47,Damaged
3569,20240102,59902,19888,617,137,7,2,3573.91,Quality Issue
3570,20250616,59916,19893,821,197,1,1,4068.72,Duplicate Order
3571,20240712,59933,19901,445,54,9,1,3471.19,Duplicate Order
3572,20250409,59957,19910,137,172,5,6,21566.04,Duplicate Order
3573,20250213,59998,19921,42,2,12,1,7574.0,Damaged
3574,20240127,60011,19926,320,172,5,3,10462.26,Incorrect Product
3575,20250925,60014,19927,863,54,11,4,14682.52,Damaged
3576,20251001,60019,19929,192,117,9,3,6067.67,Customer Changed Mind
3577,20250130,60025,19931,805,14,6,2,8290.73,Damaged
3578,20251103,60042,19939,376,153,8,2,612.58,Duplicate Order
3579,20240520,60053,19942,788,93,7,4,2106.88,Quality Issue
3580,20250422,60067,19945,776,121,5,1,1692.12,Duplicate Order
3581,20241211,60109,19961,423,24,1,1,4650.53,Customer Changed Mind
3582,20241211,60112,19961,423,5,1,1,4726.48,Customer Changed Mind
3583,20240729,60155,19976,913,162,11,1,2105.86,Damaged
3584,20250101,60160,19978,911,63,12,5,36225.76,Damaged
3585,20251229,60167,19980,352,159,1,4,10091.07,Incorrect Product
3586,20241027,60177,19984,225,138,5,1,1557.48,Quality Issue
3587,20250126,60202,19992,58,94,9,3,5602.19,Duplicate Order
3588,20250104,60217,19997,888,37,6,3,5055.27,Customer Changed Mind
3589,20250523,60233,20001,607,197,12,6,25937.46,Quality Issue
3590,20251224,60245,20005,523,50,9,1,1156.23,Duplicate Order
3591,20251112,60257,20010,460,42,12,6,38883.77,Quality Issue
3592,20251016,60302,20023,670,180,7,1,2277.92,Customer Changed Mind
3593,20240427,60312,20028,431,183,2,1,6624.92,Duplicate Order
3594,20250324,60318,20030,461,106,8,1,4355.96,Quality Issue
3595,20240307,60328,20033,356,105,1,1,4491.91,Damaged
3596,20241108,60347,20037,917,25,12,3,6713.23,Duplicate Order
3597,20250720,60379,20048,219,77,11,7,31874.39,Customer Changed Mind
3598,20250720,60381,20048,219,174,11,4,7954.94,Damaged
3599,20241218,60422,20061,235,2,6,2,15883.6,Damaged
3600,20250925,60444,20068,81,68,11,2,1929.35,Incorrect Product
3601,20240201,60462,20073,214,84,10,1,4184.14,Quality Issue
3602,20240716,60528,20094,392,199,3,1,5077.77,Duplicate Order
3603,20250303,60534,20096,621,38,10,3,17620.18,Customer Changed Mind
3604,20241025,60542,20099,17,147,4,5,4433.76,Damaged
3605,20240120,60549,20101,945,23,6,4,5104.12,Duplicate Order
3606,20240626,60551,20102,395,104,11,3,14220.02,Customer Changed Mind
3607,20250613,60560,20104,902,101,6,1,4687.88,Customer Changed Mind
3608,20240715,60587,20113,216,17,2,2,5886.44,Customer Changed Mind
3609,20250209,60602,20119,451,75,10,4,28558.71,Customer Changed Mind
3610,20250106,60608,20122,437,5,11,1,4168.94,Quality Issue
3611,20251021,60625,20127,229,195,2,1,8654.51,Incorrect Product
3612,20251021,60627,20127,229,99,2,1,5111.53,Incorrect Product
3613,20251108,60632,20128,763,33,4,2,8301.98,Quality Issue
3614,20240726,60661,20138,418,170,9,2,1968.67,Quality Issue
3615,20251106,60675,20144,740,81,9,1,1490.2,Customer Changed Mind
3616,20240529,60686,20148,354,91,4,1,1542.79,Damaged
3617,20251124,60695,20150,148,150,7,1,7249.97,Incorrect Product
3618,20250221,60713,20155,808,159,3,4,11605.03,Customer Changed Mind
3619,20250222,60737,20164,235,127,4,2,3354.28,Quality Issue
3620,20240422,60753,20169,518,30,10,5,32699.54,Quality Issue
3621,20250711,60776,20178,78,185,10,1,6625.4,Quality Issue
3622,20250110,60811,20190,545,63,3,1,5712.51,Customer Changed Mind
3623,20240714,60823,20194,839,178,8,4,28444.71,Incorrect Product
3624,20251203,60835,20201,605,190,7,2,4808.85,Incorrect Product
3625,20250819,60864,20211,744,59,5,1,2809.33,Duplicate Order
3626,20251005,60932,20233,380,17,7,1,3441.4,Damaged
3627,20250909,60980,20248,259,80,10,1,6337.13,Damaged
3628,20241231,61000,20256,146,38,8,1,10260.58,Damaged
3629,20240427,61004,20257,742,5,8,1,3282.25,Damaged
3630,20250521,61051,20272,179,169,2,1,3353.75,Damaged
3631,20250623,61073,20279,279,83,8,1,1394.2,Incorrect Product
3632,20240620,61136,20301,700,4,8,6,4866.07,Incorrect Product
3633,20240122,61142,20303,662,89,8,1,8063.56,Duplicate Order
3634,20250529,61145,20304,845,154,9,4,8228.36,Customer Changed Mind
3635,20240814,61156,20307,738,58,8,4,41758.29,Incorrect Product
3636,20241106,61167,20310,434,191,9,3,19429.68,Customer Changed Mind
3637,20240810,61195,20317,368,45,3,5,27671.45,Duplicate Order
3638,20251222,61217,20326,685,6,12,2,6538.4,Duplicate Order
3639,20240529,61259,20340,166,33,1,2,7163.55,Incorrect Product
3640,20250128,61278,20349,343,12,10,3,6845.24,Customer Changed Mind
3641,20250514,61287,20351,569,147,10,6,5149.77,Damaged
3642,20241211,61303,20356,577,170,5,1,948.09,Customer Changed Mind
3643,20240627,61311,20358,220,4,12,1,1100.25,Damaged
3644,20240328,61331,20366,50,178,6,5,30154.36,Duplicate Order
3645,20250422,61339,20369,153,60,6,2,1662.92,Damaged
